+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[27].TAG_PACKET[0].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[21].TAG_PACKET[3].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[10].TAG_PACKET[3].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[2].TAG_DIRTY[5].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[2].TAG_PACKET[1].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[2].TAG_PACKET[1].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[9].TAG_PACKET[0].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[6].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[5].TAG_PACKET[5].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[2].TAG_DIRTY[4].TAG_PACKET[0].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[21].TAG_PACKET[4].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[23].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[9].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[20].TAG_PACKET[6].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[5].TAG_PACKET[3].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[25].TAG_PACKET[5].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[8].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[3].TAG_PACKET[2].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[27].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[12].TAG_PACKET[6].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |                                                   swervolf/swerv_eh1/swerv/dec/tlu/halt_ff/dout_reg[20]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[23].TAG_PACKET[4].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[15].TAG_PACKET[0].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[0].TAG_PACKET[4].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[10].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[9].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[19].TAG_PACKET[3].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[17].TAG_PACKET[0].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[17].TAG_PACKET[2].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[27].TAG_PACKET[0].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[6].TAG_PACKET[6].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[2].TAG_PACKET[4].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[17].TAG_PACKET[1].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[3].TAG_PACKET[7].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[8].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[5].TAG_PACKET[6].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[0].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[18].TAG_PACKET[4].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[20].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[18].TAG_PACKET[5].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[17].TAG_PACKET[4].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[20].TAG_PACKET[1].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[24].TAG_PACKET[6].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[17].TAG_PACKET[3].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[31].TAG_PACKET[6].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[28].TAG_PACKET[5].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[18].TAG_PACKET[1].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[16].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[0].TAG_PACKET[6].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[2].TAG_DIRTY[7].TAG_PACKET[2].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[20].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[22].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[19].TAG_PACKET[3].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[27].TAG_PACKET[1].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[20].TAG_PACKET[5].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[12].TAG_PACKET[7].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[22].TAG_PACKET[1].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[8].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[25].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[16].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[12].TAG_PACKET[0].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[12].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[17].TAG_PACKET[3].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[6].TAG_PACKET[6].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[17].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[22].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[31].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[1].TAG_PACKET[3].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[16].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[5].TAG_PACKET[1].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[31].TAG_PACKET[7].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[20].TAG_PACKET[0].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[17].TAG_PACKET[4].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[5].TAG_PACKET[4].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |                                     swervolf/swerv_eh1/swerv/dec/decode/cam_array[1].cam_ff/dout_reg[1]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[26].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[2].TAG_DIRTY[23].TAG_PACKET[4].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[26].TAG_PACKET[4].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[16].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[23].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[11].TAG_PACKET[5].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[11].TAG_PACKET[7].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[12].TAG_PACKET[3].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[7].TAG_PACKET[1].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[6].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[21].TAG_PACKET[1].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[15].TAG_PACKET[7].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[2].TAG_DIRTY[15].TAG_PACKET[1].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[7].TAG_PACKET[0].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[21].TAG_PACKET[0].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[21].TAG_PACKET[5].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[10].TAG_PACKET[6].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[0].TAG_PACKET[4].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[28].TAG_PACKET[1].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[21].TAG_PACKET[1].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[2].TAG_DIRTY[23].TAG_PACKET[3].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[21].TAG_PACKET[2].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[17].TAG_PACKET[7].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[1].TAG_PACKET[4].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[1].TAG_DIRTY[26].TAG_PACKET[4].TAG_DIRTY_WAYS[1].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[19].TAG_PACKET[0].TAG_DIRTY_WAYS[2].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[29].TAG_PACKET[0].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[0].TAG_DIRTY[1].TAG_PACKET[3].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[15].TAG_PACKET[0].TAG_DIRTY_WAYS[0].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
|                 clk_core |                 clk_core |swervolf/swerv_eh1/swerv/lsu/dc_ctl/CLK_GRP_TAG_DIRTY[3].TAG_DIRTY[29].TAG_PACKET[7].TAG_DIRTY_WAYS[3].dc_way_tagdirty_dup/dffsc/dout_reg[0]/D|
